time,seconds_elapsed,z,y,x
1721411578152750000,2.32975,-0.3235769271850586,-1.2085012197494507,-0.01365572214126587
1721411578165608700,2.342608642578125,-0.031459808349609375,-1.542691946029663,-0.06572744250297546
1721411578178467300,2.35546728515625,0.10213947296142578,-1.7945441007614136,-0.2324957549571991
1721411578191313700,2.368313720703125,-0.056130409240722656,-1.9439266920089722,-0.3418283760547638
1721411578204186600,2.3811865234375,-0.3343477249145508,-1.854732632637024,-0.2629106640815735
1721411578217032200,2.3940322265625,-0.47719860076904297,-1.6387690305709839,-0.12398332357406616
1721411578229903600,2.406903564453125,-0.3294248580932617,-1.3791265487670898,0.058876246213912964
1721411578242759400,2.419759521484375,0.061568260192871094,-1.379683017730713,0.24137309193611145
1721411578255616800,2.43261669921875,0.4087228775024414,-1.274956464767456,0.31841400265693665
1721411578268480300,2.445480224609375,0.6113243103027344,-1.121730089187622,0.3323404788970947
1721411578281351000,2.458350830078125,0.5284051895141602,-0.9976274967193604,0.3131937086582184
1721411578294191400,2.47119140625,0.08315849304199219,-0.8342342376708984,0.21108004450798035
1721411578307051800,2.4840517578125,-0.5154533386230469,-0.7405173778533936,0.12693125009536743
1721411578319911700,2.49691162109375,-1.1014471054077148,-0.6102591753005981,0.15145501494407654
1721411578332768800,2.509768798828125,-1.2196826934814453,-0.3799707889556885,0.38857245445251465
1721411578345627600,2.522627685546875,-0.9328317642211914,-0.08158695697784424,0.6511996984481812
1721411578358486800,2.53548681640625,-0.5356121063232422,-0.09516572952270508,0.7786685228347778
1721411578371334400,2.54833447265625,0.03478050231933594,-0.24329853057861328,0.8311746120452881
1721411578384205800,2.561205810546875,0.5251846313476562,-0.3372877836227417,0.7105625867843628
1721411578397079300,2.574079345703125,0.63397216796875,-0.3877127170562744,0.4641900360584259
1721411578409933000,2.58693310546875,0.4237203598022461,-0.4339243173599243,0.2574469745159149
1721411578422805800,2.5998056640625,0.0647878646850586,-0.4530203342437744,0.15607622265815735
1721411578435667700,2.612667724609375,-0.21807575225830078,-0.37024569511413574,0.11807036399841309
1721411578448490500,2.625490478515625,-0.30369091033935547,-0.20724499225616455,0.19752708077430725
1721411578461371600,2.63837158203125,-0.21966075897216797,-0.15157604217529297,0.20332995057106018
1721411578474225700,2.6512255859375,-0.09432506561279297,-0.24197173118591309,0.3768084645271301
1721411578487069400,2.6640693359375,0.024567604064941406,-0.09357070922851562,0.4403250515460968
1721411578499947000,2.676947021484375,0.12514686584472656,-0.07571744918823242,0.52097487449646
1721411578512803300,2.68980322265625,-0.018205642700195312,0.07231485843658447,0.4911077618598938
1721411578525659000,2.702658935546875,-0.3469352722167969,0.21659624576568604,0.2975444793701172
1721411578538515200,2.71551513671875,-0.6953878402709961,0.25986194610595703,0.19098322093486786
1721411578551358500,2.7283583984375,-0.8545188903808594,0.3880676031112671,0.05328133702278137
1721411578564224500,2.741224609375,-0.8609514236450195,0.26141512393951416,-0.016345232725143433
1721411578577081300,2.754081298828125,-0.8121347427368164,0.2545616626739502,0.03656160831451416
1721411578589930000,2.766929931640625,-0.7653751373291016,0.4671560525894165,0.13584111630916595
1721411578602801700,2.7798017578125,-0.6760387420654297,0.7215986251831055,0.2681378722190857
1721411578615657000,2.792656982421875,-0.50421142578125,0.8290005922317505,0.3538346290588379
1721411578628515300,2.805515380859375,-0.22172069549560547,0.7987105846405029,0.4022311568260193
1721411578641373700,2.818373779296875,0.008055686950683594,0.8290494680404663,0.3375509977340698
1721411578654234000,2.831234130859375,0.04868316650390625,0.8066897392272949,0.23258846998214722
1721411578667091200,2.84409130859375,-0.09578990936279297,0.8607646226882935,0.12747806310653687
1721411578679949300,2.85694921875,-0.2924337387084961,0.8888187408447266,0.07320225238800049
1721411578692808000,2.869807861328125,-0.35552024841308594,0.8962301015853882,0.055460453033447266
1721411578705666600,2.88266650390625,-0.30322837829589844,0.8839037418365479,0.1553952693939209
1721411578718527000,2.89552685546875,-0.15550613403320312,0.9644086360931396,0.3167247772216797
1721411578731384600,2.908384521484375,0.06478404998779297,1.0108755826950073,0.45984283089637756
1721411578744232200,2.921232177734375,0.34179115295410156,1.0314744710922241,0.5411465764045715
1721411578757119200,2.934119140625,0.5014448165893555,0.8527374267578125,0.4473802149295807
1721411578769971000,2.946970947265625,0.5415258407592773,0.5795090198516846,0.28367194533348083
1721411578782818600,2.959818603515625,0.41512298583984375,0.31403934955596924,0.12610366940498352
1721411578795692800,2.97269287109375,0.40076255798339844,0.29695427417755127,0.15388131141662598
